IdAvaliacao;StatusPedido;NotaAvaliacao;PrecoProduto;Categoria;QuantidadeFotos;Peso;Comprimento;Altura;Largura;CidadeVendedor;DiasEnvio;DiasPrevistoEntrega
0b2f41a6b6eada42ee8c86a22888d1da;delivered;5;108.900;automotivo;3;1850;19;16;17;cajamar;6;22
0b401d06a88d37fb1007d9b2c8743af7;delivered;5;189.990;pet_shop;4;500;27;9;27;juiz de fora;4;12
0b6fafdd0e2584fe9906429c198b2b71;delivered;5;38.500;moveis_decoracao;2;1400;32;6;28;monte siao;7;28
0b704d8a4b2dbcc480390072e5819f62;delivered;5;149.900;alimentos;1;3350;20;21;20;caucaia;7;32
0b7f932cd300a25b2271e37053999af4;delivered;5;379.990;relogios_presentes;1;269;17;11;13;laranjeiras do sul;6;26
0b861da2517c8f456c9c5fae278df7fc;delivered;5;79.000;esporte_lazer;5;200;16;11;11;jau;6;22
0ba3dfc866351b41e329667b202c5216;delivered;3;36.000;esporte_lazer;1;550;25;15;25;sao paulo;8;17
0bf7ad18eb70f3d5848020533b5ec54e;delivered;3;24.900;beleza_saude;1;150;16;5;17;sao paulo;8;25
0c0678c8842b6ebf6b9b21c34bc2ea73;delivered;4;89.990;ferramentas_jardim;1;6050;20;20;20;ilicinea;6;22
0c0e3a42de61c6cabc62e0b0c061fea2;delivered;1;52.000;eletrodomesticos;2;125;23;8;13;praia grande;4;22
0c4fd17ef8232399415f71970ce24178;delivered;4;161.100;beleza_saude;1;1700;40;40;50;sao bernardo do campo;4;12
0c5b33dea94867d1ac402749e5438e8b;delivered;5;199.000;moveis_decoracao;2;3050;33;13;33;borda da mata;4;22
0ca606b84ee54d5d17d80400516dfb48;delivered;4;89.900;cama_mesa_banho;1;1850;45;15;35;ibitinga;7;29
0cbf25a6f560a835e79fb8d24a5926c9;delivered;5;40.800;construcao_ferramentas_seguranca;1;600;25;31;25;sao paulo;5;32
0ccb1644f578514f6a5c633d01900bd6;delivered;4;79.000;papelaria;2;7000;60;20;30;campo limpo paulista;7;29
0cd4092ed362fc1c6c0e17812e507de1;delivered;4;89.000;papelaria;5;8600;60;20;29;campo limpo paulista;6;28
0cf5c3271576152c2be4fed54e1e16ca;delivered;4;10.490;telefonia;4;150;16;4;13;sao paulo;4;40
0d08c2a8bfac89835f50b9f0985bf458;delivered;5;34.990;informatica_acessorios;5;150;16;4;13;sao paulo;6;26
0d38d463f582db8b6dd0dcd7f3413bd1;delivered;1;49.950;cama_mesa_banho;2;350;25;9;19;ibitinga;9;30
0d4de756435c49f8427d9d2cf6bc0f22;delivered;4;179.990;cool_stuff;1;2250;16;40;16;sao paulo;4;14
0d5af1d93ce71f36533b201e901590b1;delivered;4;48.990;moveis_decoracao;1;650;65;2;13;sao paulo;5;10
0daa9af2e1c0814972d9292aae022653;delivered;4;178.000;construcao_ferramentas_construcao;1;600;16;12;16;jacarei;4;11
0740e6f03a6fe1cd0eb598fd07981e9b;delivered;5;99.900;moveis_decoracao;6;400;54;6;11;guarulhos;4;24
0763da81a959eb047b08592947cb06e9;delivered;5;109.900;malas_acessorios;2;16100;35;65;44;santa barbara d´oeste;6;25
0791c771f1267190ec3ff08e214acb3f;delivered;5;40.800;construcao_ferramentas_seguranca;1;600;25;31;25;sao paulo;5;25
079ad8423c47218c2c5bc017fdab197b;delivered;5;129.900;bebes;6;1400;40;30;30;sao paulo;6;35
07b1239e580dc2a50085ab2e50691624;delivered;4;89.900;cama_mesa_banho;1;1383;50;10;40;ibitinga;6;20
07f2357e36a8e6a6c70f4e4d6515aff4;delivered;4;49.000;telefonia;1;250;18;3;28;santos;6;35
083275a6702c3be5242afcba4650c2eb;delivered;3;89.990;beleza_saude;3;250;22;10;18;santo andre;11;27
08580d587a7e7c392705d5ef4cc8f190;delivered;4;99.000;ferramentas_jardim;2;2000;37;25;37;sao paulo;4;27
08595dc654aca6b8ed8c71b22c3583a6;delivered;4;27.900;alimentos;1;150;17;13;13;atibaia;6;13
08a54d189ccc3cec6cc2352e864d2de5;delivered;5;987.000;bebes;5;15800;38;62;57;santa barbara d´oeste;7;13
08b5e795bb0c0e40b9ec9fa7db0a14f2;delivered;5;99.800;utilidades_domesticas;3;800;17;20;11;londrina;5;18
08db1d4c7f30e518dd725e37d925122f;delivered;4;65.990;pet_shop;2;675;20;18;17;buritama;4;11
08ee947fb131a0a99cc9c7cb8b111238;delivered;5;59.900;moveis_decoracao;2;500;45;15;35;ibitinga;6;20
0987eaa00098a9638d448da6c9746ef2;delivered;5;28.900;telefonia;3;50;18;6;11;sao paulo;4;19
099aa328a4ba56fee22c70a74bcf6994;delivered;5;99.000;ferramentas_jardim;4;2900;67;3;31;santo andre;4;25
09a9775a93036073ce60a9b08efacbde;delivered;5;22.990;telefonia;3;100;19;4;11;sao paulo;6;15
09bdaa34c1f84fa68bc9017895da6ef8;delivered;5;1.654.440;relogios_presentes;2;700;19;9;15;barueri;9;17
09ec5d775a77d857363e4efcb13709c6;delivered;5;599.000;cool_stuff;1;1950;28;36;27;sao paulo;6;23
0a01cbd36f5da35c371e085c1ae11a58;delivered;5;27.930;market_place;1;1300;33;6;22;sao paulo;7;21
0a059e1fd55dd70084cf7f1a01fde7e6;delivered;1;158.000;ferramentas_jardim;1;350;18;23;18;piracicaba;5;15
0a7046170f99c82c5c06fc53221667bd;delivered;4;149.000;moveis_decoracao;2;2300;33;12;33;borda da mata;6;33
0a8b4eac74014e6a47d1cce8904b9ebd;delivered;4;34.000;beleza_saude;1;694;17;12;14;rio de janeiro;5;13
0a92c157c8728505836cfb2da6c604f5;delivered;5;109.900;esporte_lazer;1;1136;26;29;21;curitiba;9;26
0a9d200bdef258e70eb48398e1287d6d;delivered;5;114.990;beleza_saude;1;700;25;12;19;sao luis;7;26
0aad108b136bfe5d026d5aee9fb08323;delivered;5;34.900;informatica_acessorios;3;200;39;2;30;belo horizonte;12;26
0ab6a11e5c1275beaad02a171286c7ce;delivered;5;49.900;ferramentas_jardim;2;1850;37;22;40;sao jose do rio preto;8;31
0b05078ef31f0c0d1da1a096cc9f04ca;delivered;4;179.000;papelaria;3;9850;30;19;60;campo limpo paulista;8;31
0b15a941e15d276ba124e4532c66be82;delivered;5;69.900;moveis_decoracao;6;2600;50;10;30;sao paulo;8;37
0b222769884e6b028db6293cb53c8775;delivered;3;179.900;instrumentos_musicais;3;400;19;9;13;sao paulo;4;17
0b28e74bcfe3e6d27e0f38401196f2f5;delivered;5;65.000;esporte_lazer;1;200;21;21;21;guara;7;23
0b51553f3cd2e9606b9c0f25667dc5bb;delivered;5;72.000;informatica_acessorios;1;213;18;12;13;maringa;12;33
0b5dd4f5a773713882ffc3a774d39a58;delivered;5;34.300;NULL;;200;16;2;11;limeira;6;18
0b65c77a15066bdefcbad715444798aa;delivered;1;254.990;consoles_games;3;500;18;8;12;rio de janeiro;6;16
0b6f2f6cac537d5db8e3eb69bc6f976f;delivered;1;58.990;beleza_saude;2;200;22;10;18;santo andre;8;14
0b6f5cedf58cc9b7866c5592b26fc3a0;delivered;3;69.400;eletronicos;1;550;30;20;30;toledo;7;20
0b9b248c5e984cfe8f5ec83dcbfd9966;delivered;5;68.000;esporte_lazer;1;350;21;26;21;guara;6;27
0bd6a05a84829d17ed93f1bcbe9e0f4c;delivered;5;130.000;utilidades_domesticas;6;1600;20;60;20;sao paulo;9;44
0bff53c1cb1a70f97891b10ed11d7a28;delivered;4;158.000;cama_mesa_banho;5;9750;35;12;30;sao paulo;9;31
0c003cb1286688abcc08f9326c04fe8b;delivered;5;99.900;pet_shop;2;850;24;20;24;patos de minas;2;24
0c0992dcc382b9fdf1841e88de45a140;delivered;4;147.900;automotivo;1;7150;65;10;65;guarulhos;4;32
0c0b58839bdc7b7d49396ddf94a3dbf7;delivered;5;40.140;eletrodomesticos;1;200;26;15;35;sao paulo;7;15
0c2237f2e1f04af33f37289cf96083a3;delivered;5;45.000;cool_stuff;2;200;22;23;16;belo horizonte;7;20
0c2ade837e42ce07dfa3e530919943d3;delivered;5;35.990;cama_mesa_banho;3;1250;40;10;30;poa;6;20
0c8b57ea62de568f13a0e101d344977e;delivered;5;74.900;cama_mesa_banho;1;1917;46;9;37;praia grande;6;30
0c8b5de0424c92dfc8ed1d22965e93c0;delivered;4;11.870;telefonia;3;217;18;4;13;sao paulo;14;35
0cb20e8b6acc6b6990876a76ad7fb580;delivered;5;238.810;informatica_acessorios;1;800;29;16;18;sao jose dos campos;5;24
0cb7f18eebf4c4988473f4b52acb07a6;delivered;4;64.990;beleza_saude;2;200;22;10;18;santo andre;10;22
0cbb6c4a0dd218723fa235bf6941308c;delivered;1;35.900;bebes;1;300;16;16;16;sao paulo;4;21
0cd9b80d05b52731b2622788f016c435;delivered;5;26.900;informatica_acessorios;3;950;31;4;23;sao paulo;4;35
0cdc4d02812fda9816cb2236486244a9;delivered;5;45.000;brinquedos;1;800;28;35;18;santo andre;7;19
0cfbae37fe8a71519696f3589a4050bb;delivered;1;87.000;sinalizacao_e_seguranca;1;575;17;15;50;jacarei;4;18
0ddace107051d27b273578e30c758518;delivered;3;39.900;cama_mesa_banho;1;750;40;4;30;ibitinga;6;28
0e01ac3ffe8104d5ccf9167ff49953bd;delivered;5;42.900;informatica_acessorios;2;150;36;9;11;ribeirao preto;6;21
0e1e0753f372dd1cb35f9e10c0abfb05;delivered;4;30.210;informatica_acessorios;1;1583;18;15;12;ribeirao preto;4;29
0e25b6e15afe6de6cf1667720077d189;delivered;5;45.000;moveis_decoracao;1;9050;35;30;35;porto ferreira;8;20
0e3a2d8f581a76e6cd27eaeacc23a4e3;delivered;4;35.000;construcao_ferramentas_jardim;1;3863;19;20;19;londrina;6;38
0e5149ccee3f7414ba4d17c13f051259;delivered;1;56.990;cama_mesa_banho;1;850;25;18;40;ibitinga;5;12
0e549711b5f5240a43ac41e283b713e7;delivered;3;92.500;construcao_ferramentas_construcao;5;4400;19;23;19;sao paulo;6;33
0e629ae9401788106c6bd40abc0e1150;delivered;5;25.500;beleza_saude;1;537;24;14;18;sao paulo;6;25
0e789e7f95e36139b0af956633624379;delivered;5;59.900;ferramentas_jardim;2;1500;30;22;30;sao jose do rio preto;7;28
0e78f3a3c09202e3bbd03f63543294ce;delivered;5;69.000;relogios_presentes;4;250;16;2;11;sao paulo;4;29
0ec9f07c73a839778b8f21ba370a82c2;delivered;5;39.990;instrumentos_musicais;2;300;16;5;20;limeira;4;15
0ed5802ea93f04e9bf2364c664dadbbd;delivered;1;131.990;beleza_saude;1;1150;24;20;16;curitiba;5;59
0ed78248b6048dc17368e39be14a90a6;delivered;5;28.000;fashion_bolsas_e_acessorios;3;200;24;9;16;sao paulo;4;35
0ee26039cc88d8dae983e755a745f2be;delivered;4;12.900;eletronicos;1;175;22;13;17;sao paulo;6;22
0f4e9b7aef843d404deda454d5e3eede;delivered;4;82.900;malas_acessorios;1;1400;48;10;33;borda da mata;7;21
0f6245dc012da3e0e51cf1195f47abd6;delivered;5;56.000;cama_mesa_banho;1;900;32;14;27;ibitinga;7;20
0f82ca43c84146c8080720bcd97091bf;delivered;5;49.990;brinquedos;2;150;16;16;16;porto alegre;7;17
0f929e3354b987525a46db686c15d30a;delivered;5;119.000;perfumaria;1;100;16;5;11;campos dos goytacazes;4;22
0f93e02e507292320a4765b83a97ff51;delivered;4;20.900;utilidades_domesticas;6;100;16;7;20;rio de janeiro;2;23
0fd1737c57263f367da8c6ef9a3e9825;delivered;5;38.900;beleza_saude;4;600;18;9;12;osasco;9;19
0fd73b08bc84ab1926b81c70865c2433;delivered;4;49.900;papelaria;2;550;16;4;11;sao paulo;6;19
0fdc0795d2359c2d3627248f6f7073e6;delivered;5;49.900;consoles_games;2;157;17;8;13;anapolis;2;4
0fdc5885e13af6996fa1c53985b21b9f;delivered;3;64.990;moveis_decoracao;2;4300;25;90;45;capivari;5;23
0ffa39920a8f99bbd056f535e295aad7;delivered;5;74.000;cama_mesa_banho;1;1383;50;10;40;ibitinga;5;14
105a6cb36daf2821a597eff1def9d384;delivered;4;54.000;alimentos_bebidas;8;1300;19;12;12;belo horizonte;7;23
108f9566f87b526f6101f1049613f988;delivered;5;62.490;sinalizacao_e_seguranca;7;300;34;4;21;blumenau;4;12
1090909faae22e5ab76903e8493063f1;delivered;1;39.490;beleza_saude;1;125;18;15;17;praia grande;4;15
1097d84489eaca8012f676f81699bcc0;delivered;5;19.900;cama_mesa_banho;1;200;16;10;16;ibitinga;8;26
10e0a5b03096868d8110e7c336f15687;delivered;5;199.990;consoles_games;1;110;20;3;18;carapicuiba;5;20
110e233ff43f651ddca445e80d6746cf;delivered;5;49.900;beleza_saude;1;1150;30;12;16;sao paulo;6;12
1130c47ce90956697797af1b9e206a7e;delivered;5;260.000;beleza_saude;2;2700;37;23;39;marilia;4;49
113c92e5002d4ef844f703f235157199;delivered;1;249.800;automotivo;3;100;24;2;17;bebedouro;6;27
11581920198786bab5082fee56354b23;delivered;2;109.900;cama_mesa_banho;2;1550;30;10;30;ibitinga;5;20
1168899d52a7650323a1746815f2e01c;delivered;4;51.500;utilidades_domesticas;2;1050;100;3;15;caxias do sul;6;16
11769e71799fc80f7eda3ae13201efcb;delivered;5;179.000;utilidades_domesticas;1;2841;40;23;26;goiania;6;27
11b0067cc452c0aac84f00e9b15f7f45;delivered;5;29.900;cama_mesa_banho;1;550;26;2;20;ibitinga;6;21
11c3e9036551ef3649c3c781f9d24e1d;delivered;5;89.900;automotivo;5;600;17;15;13;belo horizonte;4;45
11eb20303bc6c13c41eeb1496e64aa97;delivered;1;86.900;cama_mesa_banho;1;1383;50;10;40;ibitinga;4;18
11fb960b6f2005db554efcffcc3c1d88;delivered;5;399.000;pet_shop;1;1350;23;7;30;campo mourao;3;14
120103e8fe67d0c96a73e3f1c45b4316;delivered;4;105.900;cama_mesa_banho;1;1225;35;15;38;ibitinga;6;33
122122ff46f5060a6aebd82dbe24f1f0;delivered;4;85.000;informatica_acessorios;1;1644;16;19;16;porto alegre;2;8
123ed71f06578aac30992ff9bb85acf3;delivered;4;53.550;eletrodomesticos;2;450;20;13;12;praia grande;7;20
1241d6377156a46c2fd60131f9e1e262;delivered;3;49.000;ferramentas_jardim;2;1550;30;22;30;sao jose do rio preto;6;29
12463efbc0d2758938651e4fd1474a72;delivered;5;160.000;market_place;3;1200;40;10;30;mogi das cruzes;6;27
127f344da447dc275050514bf4291d1a;delivered;1;249.990;esporte_lazer;1;1750;35;31;19;rio de janeiro;4;29
12a38ba15fc2bd7ff517ab938f4f501b;delivered;5;166.990;cool_stuff;1;2425;29;30;19;sao paulo;6;19
12aa8a71263aaa41d4bec477d1f042a0;delivered;5;690.000;informatica_acessorios;4;1183;16;9;15;jacarei;9;25
12bb7793384d3ab81de45068d3da0012;delivered;5;69.000;fashion_bolsas_e_acessorios;6;350;16;2;20;sao paulo;3;18
12ea5dc809057a1760d845336418b87b;delivered;3;56.990;perfumaria;3;400;20;11;11;santo andre;10;17
12f6342ae0d03291633d2dec0cb4c74b;delivered;5;145.000;relogios_presentes;1;335;17;11;16;ribeirao preto;7;26
0ad57b9e68d4d34814464772b6de54fe;delivered;1;49.000;ferramentas_jardim;2;1550;30;22;30;sao jose do rio preto;6;22
0ae2257de95a8ab4df5702feeefd4be0;delivered;5;149.900;moveis_decoracao;4;1367;39;15;29;sao paulo;8;22
0b9cf49492adc52cdd74512d2cf13139;delivered;5;279.900;relogios_presentes;2;297;18;11;18;sumare;6;20
0bd4dcc4f6c4621baf37f73495cad8c4;delivered;3;39.900;esporte_lazer;2;450;35;7;25;marilia;6;19
0bff658f69f8f8b1a49edc307ce269ee;delivered;4;33.900;cama_mesa_banho;1;600;34;17;28;osasco;7;19
0c0a8f869926392e57bbf0f49d0bec0c;delivered;5;105.900;cama_mesa_banho;1;1225;35;15;38;ibitinga;10;25
0c2e1b351bdf19e8936211d519c22e57;delivered;5;54.900;moveis_decoracao;3;800;24;11;17;sao paulo;6;23
0c507009c47928215c8087ad017aa7b5;delivered;5;39.900;informatica_acessorios;3;150;16;5;11;belo horizonte;4;11
0c67f84e66d6b8ed31ada667851ebe03;delivered;4;245.000;telefonia;1;450;17;3;11;lauro de freitas;8;22
0c704fdd885902ea29eb9246244a4d7e;delivered;4;165.750;pet_shop;2;900;31;19;22;santos;4;11
0c78c02cb7f4c2e795ba65cc22b80ecc;delivered;5;39.900;moveis_decoracao;3;700;40;11;30;campinas;6;25
0cb5e09b47cda252bf945324bc6b8bb3;delivered;5;48.900;bebes;1;600;20;13;13;limeira;8;41
0cc9da433213284bb152e91708370c07;delivered;1;169.000;moveis_decoracao;3;5700;70;4;55;sao paulo;13;20
0cf25fb00b0ee8b4c97201a0522d8e49;delivered;5;59.900;cama_mesa_banho;1;690;25;11;22;rio de janeiro;3;9
0cff4436b45b97159e535b4e4dce44c2;delivered;5;37.900;automotivo;4;2375;37;26;22;sao paulo;7;12
0cffe0e5a8d15b6159dd64768d110521;delivered;5;62.900;moveis_sala;2;3100;30;11;30;pocos de caldas;7;24
0d061e8b65c61987407e33de9cc076a5;delivered;3;59.900;moveis_decoracao;4;500;65;8;13;campinas;5;20
0d21b6bd94c15a655a018ebdac994771;delivered;5;49.000;cool_stuff;4;300;16;11;11;brasilia;6;24
0d3038c3baed153371c03aaae0498cc9;delivered;3;169.900;moveis_escritorio;1;16133;63;59;25;itaquaquecetuba;14;42
0d75b37580942d4a2aa611ba76f76b8f;delivered;5;29.900;beleza_saude;1;250;16;5;15;piracicaba;7;18
0d9725aaaf927238245f253d5c581af1;delivered;5;539.900;relogios_presentes;2;600;16;11;11;sumare;6;21
0da4769bc08a439775d3d4aae652a851;delivered;5;79.990;beleza_saude;3;250;22;10;18;santo andre;8;15
0db1b55476da996d2b2b46a74a6ae167;delivered;5;259.900;malas_acessorios;1;22350;32;74;53;santa barbara d´oeste;8;23
0dd1898196492ce54a4ee7dcc78e0ff6;delivered;3;30.000;utilidades_domesticas;1;1050;26;26;26;pedreira;8;19
0dd8142ea45149b70cebeb65024b6b0e;delivered;5;134.990;esporte_lazer;5;1550;40;20;20;cascavel;2;16
0e0190b9db53b689b285d3f3916f8441;delivered;5;59.900;automotivo;5;4400;78;4;47;penapolis;6;24
0e0cc3679192d580e62f8d0b315969eb;delivered;5;40.000;moveis_decoracao;4;1700;23;7;23;uba;6;21
0e0daa33d6d7564c84c6e90d1513d5f4;delivered;2;168.000;utilidades_domesticas;1;9950;20;50;28;sao paulo;6;21
0e45ed9cb534e20473b8e7e5c6c0ec36;delivered;5;89.900;moveis_decoracao;5;750;30;30;11;sao paulo;4;18
0e627b46a0165d998de07559e1823ec2;delivered;4;120.000;relogios_presentes;3;1900;49;10;28;rio de janeiro;6;22
0e752f0b1bff9b704d95efee57b7166b;delivered;5;137.900;informatica_acessorios;1;922;30;15;17;itauna;7;18
0ec270f222cecf44951f4d7e8e8ea5d2;delivered;4;90.000;utilidades_domesticas;1;2963;45;33;32;santos;8;31
0f17bbdc1b8c7dd65620b3ed0e75c391;delivered;4;45.000;informatica_acessorios;4;250;16;23;19;jacarei;4;11
0f3a44059bca71707b4674f5ca18e1de;delivered;5;69.990;cama_mesa_banho;2;1350;45;10;55;ibitinga;3;10
0f65cba61639e5e07d9486cb811d5882;delivered;5;35.000;cool_stuff;8;1867;36;6;36;sao paulo;6;20
0f76af814c7f26f42f13e5e62fe314d4;delivered;5;599.900;brinquedos;8;925;20;41;15;macae;4;19
0f7a772fc2e9d07608fa99276fe261ea;delivered;3;37.900;beleza_saude;1;700;16;2;11;belo horizonte;6;31
0f8829ab8ea4d3dba8e9d70b4c54277c;delivered;5;159.900;brinquedos;4;1200;28;13;21;joinville;4;40
0f8e2790c6eb33609495046bd6b5e9f2;delivered;1;149.000;NULL;;350;16;4;11;santana de parnaiba;4;15
0fb4518ae100deb2d23b47b19bf8d2d2;delivered;5;89.990;cama_mesa_banho;1;600;16;10;16;ibitinga;5;33
0fdae4217dbc10b5d6c9c337478d7134;delivered;2;45.900;moveis_decoracao;1;700;30;3;20;ibitinga;10;43
0ff15171fe54d71974de8b26e33206c7;delivered;5;153.000;ferramentas_jardim;1;1550;26;6;20;santa rosa de viterbo;10;33
10088ea78751c26d9b0d0ccb6699586b;delivered;4;79.000;utilidades_domesticas;2;600;39;21;11;curitiba;6;27
104b3690a856de899d80229a40cf223e;delivered;5;29.000;relogios_presentes;3;200;16;2;11;sao paulo;6;25
109b5ce2dd11bb8460eff3b86da6fefc;delivered;5;39.900;beleza_saude;1;1050;17;14;16;canoas;6;12
10ca7b2f2b9c234ea21fa3e24d64627c;delivered;5;169.900;ferramentas_jardim;2;3300;31;15;25;rio claro;7;26
10ed043a9d893d57d470ad0eb208b67e;delivered;5;215.000;cool_stuff;1;4650;37;20;34;sao paulo;12;39
10ff8c5b866a7690af444440bb5d0f8e;delivered;3;59.900;ferramentas_jardim;2;1550;30;22;30;sao jose do rio preto;9;32
1102b5b36370372344f1158163728b3c;delivered;5;112.000;construcao_ferramentas_construcao;3;10900;39;12;42;cariacica;6;31
112cddeaaeed80129e5eedfe9ceea70a;delivered;5;58.000;bebidas;1;250;18;18;18;vicente de carvalho;6;12
0010388b006db42c9457d7148035db0e;delivered;4;142.000;bebidas;1;1800;35;20;20;pitanga;2;13
00390430316d2ec6557b4c9b4213da4e;delivered;5;29.900;cama_mesa_banho;1;733;19;12;18;votorantim;12;22
0064bc7363b0ce5d319ce5d431fce38a;delivered;5;289.000;bebes;1;2400;43;50;37;apucarana;5;29
00918e8841bcbd215deebac6d2026ace;delivered;5;157.000;cama_mesa_banho;5;9750;35;12;30;sao paulo;9;23
0092c1b8ef5e457b8183b7fd556a5755;delivered;5;15.000;esporte_lazer;7;350;50;20;22;rio de janeiro;4;8
00c817e169f10dad1a0f63f325fe2bf3;delivered;2;89.900;cama_mesa_banho;1;1383;50;10;40;ibitinga;4;19
010b7361d3c6962ffb181a8764da3b36;delivered;2;429.900;automotivo;6;3800;53;43;11;penapolis;8;24
012c531b98718bf2f51102260f227fb7;delivered;5;59.900;construcao_ferramentas_construcao;3;800;25;16;16;curitiba;4;24
012dd4b113d66cec66b23305087153be;delivered;5;79.990;malas_acessorios;2;950;42;22;26;itaquaquecetuba;6;8
01afbf1352ce8b782d2c21cdedceac91;delivered;5;35.900;beleza_saude;1;1614;31;16;28;belo horizonte;3;21
01b0147e17032d7aa4b7b4c84d934d0a;delivered;5;45.490;bebidas;2;569;20;16;16;praia grande;10;20
01b66e707b232408a58ed3350f20b133;delivered;3;299.000;cama_mesa_banho;1;9325;50;18;28;ibitinga;6;21
021598cc88644cee358e5b4496968d94;delivered;5;27.900;automotivo;2;50;17;10;15;atibaia;3;25
02303acbf32fcc6401f552eaef2bf19f;delivered;5;19.000;papelaria;1;100;16;5;16;sao paulo;4;16
02326e711e374bdb88ab9e42666b4c86;delivered;5;69.900;esporte_lazer;1;400;21;16;16;curitiba;8;15
02437602462203ddc6b03ed156846f73;delivered;5;41.990;construcao_ferramentas_construcao;3;1200;16;11;11;capivari;3;16
0272d07f5d34a8c3d31272e7ff967e7b;delivered;3;99.990;cool_stuff;1;4475;44;24;31;sao paulo;4;29
02a3d3c55a8a2221306a72b46ede624d;delivered;5;44.900;brinquedos;4;200;16;7;11;sao paulo;6;15
02ad77a1519cf3c849053a11a21f1c35;delivered;5;199.900;relogios_presentes;2;300;16;11;11;sumare;6;26
02e11c450141050a030c651604251de9;delivered;5;37.500;moveis_decoracao;7;1250;60;12;12;presidente prudente;6;25
02ed4b7fcf2a010c1bcb20ef25c20460;delivered;4;19.900;beleza_saude;1;150;16;5;17;sao paulo;4;11
0300525ef63e9c77a5a798fd312e13f1;delivered;5;108.000;perfumaria;1;100;18;10;13;araucaria;9;24
035cdc5e7ad5192da517cd947ed17a98;delivered;5;55.000;utilidades_domesticas;2;1900;45;7;35;sao paulo;5;8
03687d12488200923833fd8a94a25b0d;delivered;5;59.990;esporte_lazer;6;525;29;16;20;santa barbara d'oeste;7;28
03a6a25db577d0689440933055111897;delivered;5;89.900;moveis_decoracao;5;750;30;30;11;sao paulo;8;25
0406295d0b1b0c90121b20f2fe66b4ca;delivered;5;99.900;cama_mesa_banho;1;1825;44;14;34;ibitinga;6;26
042cc1dce52180def6df9349b817ae86;delivered;5;75.900;moveis_decoracao;1;1500;42;10;32;monte siao;6;21
045b99ac220d573cf54962b20c5e14bf;delivered;4;65.900;flores;2;250;40;20;25;sao paulo;6;16
046ffc00480c2daccea691db51d7cacf;delivered;5;45.000;esporte_lazer;1;5350;55;15;43;cornelio procopio;4;43
0472ddf8732c10ec1d8988516863f1f9;delivered;5;220.000;musica;4;9750;27;31;16;guarulhos;4;23
047c7848662ff6d6672abc46534edb17;delivered;5;69.900;automotivo;6;8850;56;11;32;penapolis;6;27
04ff457ec2a069e6902d100eefabdab3;delivered;4;89.000;fashion_bolsas_e_acessorios;7;100;20;2;25;curitiba;15;33
050dc4d6c3121ff334c4958e2169cef8;delivered;5;399.900;perfumaria;1;541;21;15;16;petropolis;6;17
050f93d13acc38c5dff719bbdaf4fbc1;delivered;5;299.900;pet_shop;5;9850;16;72;92;mirassol;6;22
05130271dc442d82bc66467632c874a9;delivered;5;175.000;esporte_lazer;1;300;20;20;20;jau;6;24
05214b8d4f80cb6fa7701391796f0cbc;delivered;5;19.900;consoles_games;4;150;16;12;12;dracena;6;21
0531d5c15a92dc92c39738bcd347cfcd;delivered;3;89.900;utilidades_domesticas;2;3121;42;25;30;francisco beltrao;6;22
05404611517a8bfb8128aa6d69c33e26;delivered;4;18.990;livros_importados;1;250;32;3;24;sao paulo;6;12
054556f8f791b7bb95ce4fdefddd4d7b;delivered;5;38.990;eletronicos;4;200;16;6;14;sao paulo;6;31
055ef7374650682b7a4bd157deebb826;delivered;2;195.000;cama_mesa_banho;5;9750;35;12;30;sao paulo;12;24
057c9a1e8e767d8bf6fa59ac43a82435;delivered;4;27.990;telefonia;5;300;17;4;12;sao paulo;4;13
05b4a71ac480b42eb664966f53283032;delivered;5;184.000;bebes;6;6300;50;25;30;sao paulo;6;13
05ccbbb7b1127a959408b98001e628e1;delivered;4;1.999.000;instrumentos_musicais;6;4125;33;13;16;videira;12;33
06009761376fbf566833ebeaed5cad5c;delivered;5;54.900;fashion_roupa_feminina;2;600;60;60;15;sao paulo;5;55
